"sample_id","amplitude-908.1","amplitude-914.2944","amplitude-920.4887","amplitude-926.68304","amplitude-932.87744","amplitude-939.0718","amplitude-945.2661","amplitude-951.4605","amplitude-957.65485","amplitude-963.8492","amplitude-970.0436","amplitude-976.2379","amplitude-982.43225","amplitude-988.6266","amplitude-994.821","amplitude-1001.0153","amplitude-1007.20966","amplitude-1013.40405","amplitude-1019.5984","amplitude-1025.7927","amplitude-1031.987","amplitude-1038.1814","amplitude-1044.3759","amplitude-1050.5702","amplitude-1056.7645","amplitude-1062.9589","amplitude-1069.1532","amplitude-1075.3475","amplitude-1081.542","amplitude-1087.7363","amplitude-1093.9307","amplitude-1100.125","amplitude-1106.3193","amplitude-1112.5137","amplitude-1118.708","amplitude-1124.9025","amplitude-1131.0968","amplitude-1137.2911","amplitude-1143.4855","amplitude-1149.6798","amplitude-1155.8741","amplitude-1162.0686","amplitude-1168.263","amplitude-1174.4573","amplitude-1180.6516","amplitude-1186.846","amplitude-1193.0403","amplitude-1199.2346","amplitude-1205.4291","amplitude-1211.6234","amplitude-1217.8177","amplitude-1224.0121","amplitude-1230.2064","amplitude-1236.4008","amplitude-1242.5952","amplitude-1248.7896","amplitude-1254.9839","amplitude-1261.1782","amplitude-1267.3726","amplitude-1273.5669","amplitude-1279.7612","amplitude-1285.9557","amplitude-1292.15","amplitude-1298.3444","amplitude-1304.5387","amplitude-1310.733","amplitude-1316.9274","amplitude-1323.1218","amplitude-1329.3162","amplitude-1335.5105","amplitude-1341.7048","amplitude-1347.8992","amplitude-1354.0935","amplitude-1360.2878","amplitude-1366.4823","amplitude-1372.6766","amplitude-1378.871","amplitude-1385.0653","amplitude-1391.2596","amplitude-1397.454","amplitude-1403.6484","amplitude-1409.8428","amplitude-1416.0371","amplitude-1422.2314","amplitude-1428.4258","amplitude-1434.6201","amplitude-1440.8146","amplitude-1447.0089","amplitude-1453.2032","amplitude-1459.3976","amplitude-1465.5919","amplitude-1471.7863","amplitude-1477.9806","amplitude-1484.175","amplitude-1490.3694","amplitude-1496.5637","amplitude-1502.758","amplitude-1508.9524","amplitude-1515.1467","amplitude-1521.3412","amplitude-1527.5355","amplitude-1533.7299","amplitude-1539.9242","amplitude-1546.1185","amplitude-1552.3129","amplitude-1558.5072","amplitude-1564.7017","amplitude-1570.896","amplitude-1577.0903","amplitude-1583.2847","amplitude-1589.479","amplitude-1595.6733","amplitude-1601.8678","amplitude-1608.0621","amplitude-1614.2565","amplitude-1620.4508","amplitude-1626.6451","amplitude-1632.8395","amplitude-1639.0338","amplitude-1645.2283","amplitude-1651.4226","amplitude-1657.617","amplitude-1663.8113","amplitude-1670.0056","amplitude-1676.2","TS","CP","ADF","IVOMD"
"100",0.193220004439,0.182280004025,0.172920003533,0.164719998837,0.156000003219,0.148479998112,0.142419993877,0.138229995966,0.134680002928,0.133029997349,0.131490007043,0.130869999528,0.130459994078,0.129280000925,0.128739997745,0.127279996872,0.126259997487,0.124920003116,0.123580001295,0.122620001435,0.120990000665,0.119929999113,0.118699997663,0.117749996483,0.116789996624,0.11590000242,0.114900000393,0.113770000637,0.112960003316,0.112319998443,0.111709997058,0.110890001059,0.110930003226,0.110749997199,0.110930003226,0.112070001662,0.113820001483,0.116060003638,0.118510000408,0.121619999409,0.124920003116,0.128110006452,0.130500003695,0.132550001144,0.134470000863,0.136260002851,0.137730002403,0.138559997082,0.139139994979,0.139080002904,0.138139992952,0.136580005288,0.134929999709,0.133129999042,0.131449997425,0.13001999259,0.1288100034,0.127839997411,0.127110004425,0.126300007105,0.125229999423,0.124250002205,0.123350001872,0.122740000486,0.122720003128,0.123170003295,0.124269999564,0.12623000145,0.128910005093,0.132479995489,0.136930003762,0.141790002584,0.14661000669,0.15150000155,0.15583999455,0.159280002117,0.162809997797,0.167850002646,0.175300002098,0.18546000123,0.198190003633,0.212760001421,0.227850005031,0.241950005293,0.253879994154,0.263220012188,0.269950002432,0.274560004473,0.277960002422,0.28044000268,0.282079994678,0.283069998026,0.283019989729,0.282240003347,0.281089991331,0.279540002346,0.277399986982,0.275079995394,0.272350013256,0.269499987364,0.267030000687,0.264800012112,0.262989997864,0.261599987745,0.260199993849,0.258819997311,0.257809996605,0.25681000948,0.255870014429,0.25477001071,0.253239989281,0.250930011272,0.248400002718,0.245309993625,0.242050006986,0.23914000392,0.23626999557,0.2337000072,0.231639996171,0.229959994555,0.228860005736,0.228599995375,0.228729993105,0.229300007224,0.230010002851,4.76,7.03,40.69,36.77
"101",0.244660004973,0.229949995875,0.216769993305,0.205489993095,0.193240001798,0.183170005679,0.175119996071,0.169550001621,0.165040001273,0.162709996104,0.16155000031,0.161439999938,0.16167999804,0.160479992628,0.158250004053,0.156910002232,0.154740005732,0.152480006218,0.151050001383,0.149029999971,0.147220000625,0.14538000524,0.143250003457,0.141829997301,0.140310004354,0.138620004058,0.137329995632,0.135680004954,0.134479999542,0.133239999413,0.131990000606,0.130970001221,0.130050003529,0.129370003939,0.129229992628,0.129899993539,0.131589993834,0.134130001068,0.136940002441,0.140819996595,0.146050006151,0.15094999969,0.154730007052,0.158360004425,0.161840006709,0.164800003171,0.167180001736,0.16807000339,0.168149992824,0.167579993606,0.166060000658,0.163880005479,0.161579996347,0.159580007195,0.158010005951,0.156580001116,0.155200004578,0.154139995575,0.153420001268,0.152349993587,0.150659993291,0.148790001869,0.147129997611,0.145999997854,0.145679995418,0.146160006523,0.147499993443,0.149949997663,0.153630003333,0.158800005913,0.165279999375,0.172499999404,0.180000007153,0.187270000577,0.193599998951,0.198180004954,0.201849997044,0.206829994917,0.214910000563,0.226909995079,0.242840006948,0.262679994106,0.285499989986,0.309529989958,0.335489988327,0.357969999313,0.367890000343,0.369179993868,0.370000004768,0.372220009565,0.374859988689,0.377209991217,0.378349989653,0.378239989281,0.377559989691,0.376139998436,0.373899996281,0.37134000659,0.36847999692,0.365669995546,0.363160014153,0.360599994659,0.358240008354,0.356579989195,0.355150014162,0.354240000248,0.353920012712,0.353520005941,0.352930009365,0.351949989796,0.349779993296,0.346329987049,0.341980010271,0.33680999279,0.331169992685,0.325929999352,0.320670008659,0.315730005503,0.311520010233,0.307720005512,0.304699987173,0.302469998598,0.300889998674,0.299809992313,0.29958999157,48.4,2.37,29.45,57.98
"102",0.174439996481,0.164869993925,0.155589997768,0.147850006819,0.139679998159,0.132349997759,0.126430004835,0.122539997101,0.119419999421,0.117629997432,0.116369999945,0.11548999697,0.114869996905,0.113799996674,0.113260000944,0.111759997904,0.110780000687,0.109439998865,0.108300000429,0.107289999723,0.106069996953,0.104719996452,0.103689998388,0.102729998529,0.101989999413,0.100859999657,0.100160002708,0.099140003324,0.098480001092,0.097779996693,0.097249999642,0.096519999206,0.096560001373,0.096450001001,0.096819996834,0.097910001874,0.099529996514,0.101829998195,0.104299999774,0.107230000198,0.110619999468,0.113530002534,0.115829996765,0.117720000446,0.119479998946,0.121050000191,0.122239999473,0.122950002551,0.123290002346,0.12323000282,0.122330002487,0.120839998126,0.119130000472,0.117499999702,0.115939997137,0.114610001445,0.113549999893,0.112740002573,0.112039998174,0.111330002546,0.110390000045,0.109540000558,0.108719997108,0.108269996941,0.108280003071,0.108759999275,0.109839998186,0.111649997532,0.114239998162,0.117669999599,0.121859997511,0.126409992576,0.13084000349,0.135370001197,0.139430001378,0.142629995942,0.146029993892,0.150869995356,0.157949998975,0.167549997568,0.179440006614,0.192819997668,0.206609994173,0.219380006194,0.230000004172,0.238330006599,0.244269996881,0.248290002346,0.251309990883,0.25352999568,0.254990011454,0.255910009146,0.255879998207,0.255089998245,0.25409001112,0.252689987421,0.250759989023,0.248649999499,0.246130004525,0.24347999692,0.241219997406,0.239150002599,0.237409994006,0.236120000482,0.234740003943,0.233439996839,0.232409998775,0.231480002403,0.230550006032,0.229530006647,0.228009998798,0.225909993052,0.223470002413,0.220620006323,0.217610001564,0.2149399966,0.212319999933,0.209950000048,0.208090007305,0.206589996815,0.205730006099,0.205640003085,0.206009998918,0.206839993596,0.207749992609,3.79,7.35,41.93,28.14
"103",0.195230007172,0.185489997268,0.175919994712,0.168549999595,0.160769999027,0.15395000577,0.148969992995,0.145160004497,0.142210006714,0.140340000391,0.139349997044,0.138610005379,0.137979999185,0.137009993196,0.13601000607,0.135309994221,0.133479997516,0.132650002837,0.131229996681,0.130270004272,0.129030004144,0.127729997039,0.126650005579,0.12567999959,0.124830000103,0.123690001667,0.123049996793,0.121950000525,0.1211899966,0.120360001922,0.119750000536,0.119110003114,0.118639998138,0.118419997394,0.118260003626,0.118989996612,0.120200000703,0.121940001845,0.123899996281,0.126519992948,0.12935000658,0.131880000234,0.13411000371,0.135790005326,0.137649998069,0.139119997621,0.140300005674,0.141080006957,0.141530007124,0.141389995813,0.140269994736,0.13857999444,0.136790007353,0.135040000081,0.133359998465,0.132029995322,0.130889996886,0.129879996181,0.129170000553,0.128340005875,0.127389997244,0.126340001822,0.125489994884,0.124909996986,0.124779999256,0.125119999051,0.125929996371,0.127519994974,0.129850000143,0.133049994707,0.136950001121,0.141249999404,0.145799994469,0.150330007076,0.154379993677,0.157649993896,0.161060005426,0.166030004621,0.173260003328,0.183070003986,0.195260003209,0.209330007434,0.223839998245,0.23736000061,0.248850002885,0.25788000226,0.264279991388,0.268550008535,0.271719992161,0.274019986391,0.275499999523,0.27634999156,0.27636000514,0.275480002165,0.274430006742,0.272870004177,0.270770013332,0.268500000238,0.265810012817,0.263090014458,0.260690003633,0.258540004492,0.256749987602,0.255419999361,0.25409001112,0.252739995718,0.251810014248,0.2508200109,0.249840006232,0.24877999723,0.247199997306,0.244900003076,0.242349997163,0.239360004663,0.236129999161,0.233280003071,0.230389997363,0.227889999747,0.225869998336,0.224120005965,0.223059996963,0.222629994154,0.222800001502,0.223489999771,0.224610000849,"",6.54,40.98,32.36
"104",0.327129989862,0.30840998888,0.291509985924,0.276010006666,0.260300010443,0.246150001884,0.234990000725,0.228110000491,0.222200006247,0.219009995461,0.217309996486,0.217549994588,0.217470005155,0.216040000319,0.214350000024,0.212040007114,0.20992000401,0.207230001688,0.204089999199,0.201790004969,0.198630005121,0.196119993925,0.193379998207,0.190939992666,0.188800007105,0.186959996819,0.184880003333,0.182830005884,0.181140005589,0.179570004344,0.178100004792,0.17677000165,0.175870001316,0.175080001354,0.174909994006,0.17609000206,0.178420007229,0.182080000639,0.186350002885,0.192320004106,0.199420005083,0.206220000982,0.211720004678,0.21671000123,0.221190005541,0.225370004773,0.228640004992,0.23015999794,0.230739995837,0.230259999633,0.228560000658,0.226009994745,0.223169997334,0.220550000668,0.21833999455,0.216340005398,0.214560002089,0.213090002537,0.211740002036,0.21018999815,0.208049997687,0.20598000288,0.204109996557,0.20298999548,0.202800005674,0.203830003738,0.206000000238,0.209739997983,0.215100005269,0.222200006247,0.230939999223,0.240500003099,0.250030010939,0.259200006723,0.26710999012,0.272940009832,0.278490006924,0.286309987307,0.298500001431,0.316100001335,0.339130014181,0.366789996624,0.397219985723,0.427729994059,0.456600010395,0.480749994516,0.495609998703,0.503059983253,0.508189976215,0.512229979038,0.515049993992,0.516910016537,0.516789972782,0.515139997005,0.512809991837,0.509570002556,0.505550026894,0.501320004463,0.496879994869,0.492500007153,0.488799989223,0.485549986362,0.482789993286,0.480949997902,0.479330003262,0.477959990501,0.476960003376,0.475769996643,0.474279999733,0.47216001153,0.469029992819,0.464679986238,0.459540009499,0.45366999507,0.447120010853,0.441049993038,0.43489998579,0.429019987583,0.423830002546,0.419129997492,0.415129989386,0.412169992924,0.409770011902,0.408149987459,0.407359987497,50.42,1.62,25.99,60.8
"105",0.201460003853,0.195329993963,0.189610004425,0.184389993548,0.179309993982,0.17460000515,0.171460002661,0.168449997902,0.166060000658,0.164330005646,0.163059994578,0.16209000349,0.160830006003,0.159769997001,0.158539995551,0.156749993563,0.155550003052,0.154139995575,0.152669996023,0.15121999383,0.149739995599,0.1481000036,0.146960005164,0.145860001445,0.144700005651,0.143250003457,0.142000004649,0.140919998288,0.139730006456,0.138539999723,0.137669995427,0.136680006981,0.135920003057,0.135100007057,0.134670004249,0.134869992733,0.135379999876,0.136380001903,0.137459993362,0.139009997249,0.141069993377,0.142739996314,0.143950000405,0.144909992814,0.145899996161,0.146709993482,0.147300004959,0.147510007024,0.14755000174,0.147159993649,0.146099999547,0.144470006227,0.142829999328,0.14115999639,0.139620006084,0.138239994645,0.137009993196,0.135940000415,0.135130003095,0.134259998798,0.133210003376,0.132159993052,0.131329998374,0.130659997463,0.130390003324,0.130510002375,0.131119996309,0.132320001721,0.134169995785,0.136730000377,0.140029996634,0.143649995327,0.14729000628,0.151030004025,0.154440000653,0.157230004668,0.16032999754,0.164879992604,0.171509996057,0.18042999506,0.191670000553,0.20449000597,0.217509999871,0.229589998722,0.239639997482,0.247429996729,0.252889990807,0.256480008364,0.259169995785,0.261049985886,0.262199997902,0.26276999712,0.262479990721,0.261440008879,0.260259985924,0.258630007505,0.256559997797,0.254330009222,0.251729995012,0.249119997025,0.24686999619,0.244760006666,0.242980003357,0.241669997573,0.240260004997,0.238969996572,0.237939998507,0.23697000742,0.235980004072,0.234970003366,0.233400002122,0.231299996376,0.228960007429,0.226260006428,0.223299995065,0.220780000091,0.218270003796,0.215979993343,0.214310005307,0.212840005755,0.212060004473,0.211999997497,0.212459996343,0.213349997997,0.21454000473,"",6.48,42.77,25.46
"106",0.237039998174,0.22349999845,0.212050005794,0.202390000224,0.191660001874,0.182940006256,0.175359994173,0.170220002532,0.166690006852,0.164879992604,0.163680002093,0.163289994001,0.16332000494,0.162110000849,0.160260006785,0.15922999382,0.157490000129,0.156039997935,0.154489994049,0.152490004897,0.150989994407,0.149369999766,0.147760003805,0.146080002189,0.145019993186,0.143680006266,0.142189994454,0.141489997506,0.139919996262,0.138750001788,0.137749999762,0.136999994516,0.136250004172,0.135969996452,0.136050000787,0.136810004711,0.138459995389,0.14034999907,0.142979994416,0.146449998021,0.150600001216,0.154679998755,0.157979995012,0.160899996758,0.163650006056,0.166370004416,0.168390005827,0.169119998813,0.16927999258,0.169060006738,0.167809993029,0.165769994259,0.163629993796,0.161750003695,0.160119995475,0.158649995923,0.157330006361,0.156159996986,0.155369997025,0.154229998589,0.152669996023,0.150999993086,0.149570003152,0.148579999804,0.148310005665,0.14878000319,0.149979993701,0.152339994907,0.155829995871,0.16061000526,0.16672000289,0.173390001059,0.180240005255,0.186839997768,0.192540004849,0.196710005403,0.200220003724,0.205160006881,0.21318000555,0.225119993091,0.240789994597,0.260109990835,0.282009989023,0.304529994726,0.327840000391,0.347790002823,0.357710003853,0.360419988632,0.362250000238,0.364630013704,0.367009997368,0.368910014629,0.369399994612,0.368710011244,0.367509990931,0.365550011396,0.362800002098,0.359970003366,0.356720000505,0.353579998016,0.350859999657,0.348300009966,0.345869988203,0.344240009785,0.342759996653,0.341630011797,0.341069996357,0.34035000205,0.339439988136,0.338149994612,0.33586999774,0.332390010357,0.328209996223,0.323220014572,0.317860007286,0.312860012054,0.307870000601,0.303220003843,0.299439996481,0.296020001173,0.293410003185,0.291599988937,0.290340006351,0.289559990168,0.289409995079,41.69,1.72,34.19,49.24
"107",0.20230999589,0.189180001616,0.176799997687,0.165700003505,0.154219999909,0.144930005074,0.137810006738,0.132060006261,0.12920999527,0.127499997616,0.127399995923,0.127700001001,0.128319993615,0.127709999681,0.126709997654,0.125729992986,0.124750003219,0.123149998486,0.122089996934,0.120630003512,0.11915999651,0.117760002613,0.116400003433,0.115419998765,0.114390000701,0.113009996712,0.112049996853,0.111000001431,0.109980002046,0.10897000134,0.108070001006,0.107380002737,0.107009999454,0.106870003045,0.107569999993,0.10937000066,0.111720003188,0.114620000124,0.117700003088,0.12173999846,0.126330003142,0.130630001426,0.13398000598,0.136779993773,0.139740005136,0.142440006137,0.144549995661,0.14577999711,0.146469995379,0.146530002356,0.145759999752,0.144130006433,0.14226000011,0.140400007367,0.138569995761,0.137040004134,0.135639995337,0.134619995952,0.133750006557,0.1326200068,0.130989998579,0.129229992628,0.127770006657,0.126780003309,0.126469999552,0.126939997077,0.128220006824,0.130579993129,0.134130001068,0.139039993286,0.145249992609,0.151989996433,0.158790007234,0.165480002761,0.17118999362,0.175070002675,0.178269997239,0.182919993997,0.190420001745,0.201370000839,0.215639993548,0.232840001583,0.251839995384,0.270969986916,0.289900004864,0.305720001459,0.31400001049,0.317030012608,0.319290012121,0.321810007095,0.324239999056,0.326229989529,0.327250003815,0.327149987221,0.326590001583,0.325329989195,0.323269993067,0.320959985256,0.318140000105,0.315250009298,0.312720000744,0.310310006142,0.308209985495,0.30665999651,0.305249989033,0.304019987583,0.303290009499,0.302469998598,0.30164000392,0.30052998662,0.298559993505,0.295459985733,0.291680008173,0.287160009146,0.282330006361,0.277770012617,0.27336999774,0.269410014153,0.266160011292,0.26344999671,0.261660009623,0.260720014572,0.260430008173,0.260679990053,0.261260002851,22.67,1.47,50.17,30.62
"108",0.219549998641,0.212490007281,0.206210002303,0.199149996042,0.193570002913,0.18791000545,0.18343000114,0.17961999774,0.17664000392,0.174480006099,0.172099992633,0.170939996839,0.168489992619,0.166999995708,0.164879992604,0.162530004978,0.161160007119,0.158720001578,0.156570002437,0.155039995909,0.152730002999,0.150710001588,0.148990005255,0.147469997406,0.145720005035,0.144150003791,0.142839998007,0.141269996762,0.140070006251,0.138610005379,0.137749999762,0.136669993401,0.135820001364,0.134880006313,0.134529992938,0.134859994054,0.136020004749,0.137580007315,0.139479994774,0.142179995775,0.144960001111,0.147019997239,0.14823000133,0.14917999506,0.150089994073,0.150849997997,0.151449993253,0.151590004563,0.151529997587,0.151189997792,0.150059998035,0.148540005088,0.146819993854,0.145030006766,0.143380001187,0.141969993711,0.14061999321,0.13941000402,0.138500005007,0.137569993734,0.136509999633,0.135609999299,0.135000005364,0.134800001979,0.135059997439,0.135949999094,0.13763999939,0.140029996634,0.143299996853,0.147320002317,0.151869997382,0.156580001116,0.161039993167,0.165570005774,0.170029997826,0.174339994788,0.180010005832,0.188580006361,0.200729995966,0.216179996729,0.233769997954,0.251720011234,0.268409997225,0.282489985228,0.293579995632,0.301869988441,0.307559996843,0.311190009117,0.313600003719,0.315059989691,0.315470010042,0.315010011196,0.313340008259,0.310600012541,0.307590007782,0.304159998894,0.300300002098,0.296369999647,0.29210999608,0.287950009108,0.284260004759,0.280869990587,0.277830004692,0.275330007076,0.272859990597,0.27039000392,0.268310010433,0.266259998083,0.264329999685,0.262410014868,0.259999990463,0.257079988718,0.25396001339,0.250449985266,0.246649995446,0.243359997869,0.240089997649,0.237169995904,0.234899997711,0.232940003276,0.23177999258,0.23138000071,0.231429994106,0.231920003891,0.232620000839,51.01,1.97,28.37,58.46
"109",0.242229998112,0.233449995518,0.225360006094,0.217270001769,0.209439992905,0.202000007033,0.195580005646,0.19118000567,0.187340006232,0.185399994254,0.182830005884,0.180769994855,0.179159998894,0.176890000701,0.175209999084,0.172529995441,0.170389994979,0.168129995465,0.165600001812,0.163430005312,0.160820007324,0.158899992704,0.156670004129,0.154750004411,0.15324999392,0.15123000741,0.149910002947,0.148120000958,0.146640002728,0.14552000165,0.144510000944,0.143230006099,0.142599999905,0.142039999366,0.141809999943,0.142690002918,0.144400000572,0.146860003471,0.150059998035,0.153919994831,0.157800003886,0.160699993372,0.162599995732,0.1638700068,0.165020003915,0.166150003672,0.167019993067,0.167339995503,0.167480006814,0.167030006647,0.165920004249,0.164199993014,0.162190005183,0.160180002451,0.158380001783,0.156790003181,0.155389994383,0.154009997845,0.153029993176,0.152189999819,0.151160001755,0.150440007448,0.15000000596,0.150049999356,0.150839999318,0.152410000563,0.154770001769,0.158130005002,0.16249999404,0.167699992657,0.173519998789,0.179250001907,0.184579998255,0.190009996295,0.195319995284,0.200589999557,0.207589998841,0.218060001731,0.232720002532,0.251109987497,0.2714599967,0.291750013828,0.310240000486,0.325569987297,0.337260007858,0.346029996872,0.351889997721,0.355459988117,0.357870012522,0.359189987183,0.359340012074,0.358550012112,0.35638999939,0.353170007467,0.349649995565,0.345629990101,0.341129988432,0.336710005999,0.332010000944,0.327360004187,0.323300004005,0.319530010223,0.316109985113,0.313289999962,0.310440003872,0.307649999857,0.305169999599,0.302799999714,0.300550013781,0.298310011625,0.29563999176,0.292389988899,0.289020001888,0.285180002451,0.281230002642,0.277640014887,0.274129986763,0.271059989929,0.268669992685,0.266660004854,0.265430003405,0.264919996262,0.264959990978,0.26537001133,0.26587998867,43.93,2.07,33.15,52.13
